set_id,rel,fy,p,q,fl,fs,mu,j,c,tag
3916,0.03396411548937089,0.7149023827609049,0.09460874207753689,0.1050433289903542,0,0.8840344937080564,0.8716068313892652,0.21670248832730576,0.93999509255887,rel0p0340_fy0p7149_p0p0946_q0p1050_fl0p0000_fs0p8840_mu0p8716_j0p2167_c0p9400
3917,0.19899416956605764,0.8087261971544661,0.07117309590438846,0.12673023104380352,0,0.8597808598965873,0.9325642471242557,0.19563361966416706,0.8661991327686189,rel0p1990_fy0p8087_p0p0712_q0p1267_fl0p0000_fs0p8598_mu0p9326_j0p1956_c0p8662
3918,0.060989795306008544,0.6079119412699528,0.1458750296867499,0.156233118891879,0,0.9885196346848737,0.9836452527138265,0.4920979981072014,0.8680519815492956,rel0p0610_fy0p6079_p0p1459_q0p1562_fl0p0000_fs0p9885_mu0p9836_j0p4921_c0p8681
3919,0.1910444782348855,0.6716432038083486,0.043496334107066506,0.11423898051019293,0,0.9974160519183614,0.950875684235585,0.8458944181992439,0.8580322315376065,rel0p1910_fy0p6716_p0p0435_q0p1142_fl0p0000_fs0p9974_mu0p9509_j0p8459_c0p8580
3920,0.11366842251126351,0.8844606023330988,0.021454698793939315,0.03536030472036451,0,0.9696503811720759,0.8566179753439874,0.3519915186751634,0.9551643579819752,rel0p1137_fy0p8845_p0p0215_q0p0354_fl0p0000_fs0p9697_mu0p8566_j0p3520_c0p9552
3921,0.017185124886265724,0.21631758130563425,0.17079693861915732,0.1481079794676509,0,0.907554999642414,0.9562045114700729,0.8163568666496314,0.8640981945931865,rel0p0172_fy0p2163_p0p1708_q0p1481_fl0p0000_fs0p9076_mu0p9562_j0p8164_c0p8641
3922,0.06105205556036159,0.407571616895143,0.06366465127524455,0.1471387754782196,0,0.8140443629260827,0.8197703398016188,0.06432506789250765,0.8103654106119741,rel0p0611_fy0p4076_p0p0637_q0p1471_fl0p0000_fs0p8140_mu0p8198_j0p0643_c0p8104
3923,0.12070931431026825,0.8423735216340236,0.09725178367921151,0.16095713623892982,0,0.9789708771821112,0.8490444389959007,0.26638350814450534,0.9057106308929017,rel0p1207_fy0p8424_p0p0973_q0p1610_fl0p0000_fs0p9790_mu0p8490_j0p2664_c0p9057
3924,0.12076019914012331,0.912437558746692,0.024942797452262605,0.09077723728268408,0,0.9759919184605731,0.9403520363380294,0.8423520683924668,0.9797088531121378,rel0p1208_fy0p9124_p0p0249_q0p0908_fl0p0000_fs0p9760_mu0p9404_j0p8424_c0p9797
3925,0.026707846018292243,0.21649939969992266,0.043741784973614854,0.05594575453762897,0,0.9795435872327489,0.8414551354025398,0.9572503457902232,0.9563957304996299,rel0p0267_fy0p2165_p0p0437_q0p0559_fl0p0000_fs0p9795_mu0p8415_j0p9573_c0p9564
3926,0.19935011666548577,0.6084096590066143,0.031873848265130074,0.18774633012591863,0,0.9695628565369361,0.8341596555992123,0.42095110782359263,0.9115949689397262,rel0p1994_fy0p6084_p0p0319_q0p1877_fl0p0000_fs0p9696_mu0p8342_j0p4210_c0p9116
3927,0.04580596230060235,0.34826959658682344,0.008721471793982201,0.009204383055255748,0,0.942473727186448,0.8837700788699836,0.5566589842667571,0.969590213250895,rel0p0458_fy0p3483_p0p0087_q0p0092_fl0p0000_fs0p9425_mu0p8838_j0p5567_c0p9696
3928,0.0740751134092703,0.7254175656315871,0.18124979058461732,0.1367440769493999,0,0.8165029751073849,0.8139563904030761,0.7774685186452698,0.815466007829681,rel0p0741_fy0p7254_p0p1812_q0p1367_fl0p0000_fs0p8165_mu0p8140_j0p7775_c0p8155
3929,0.18371879162732604,0.9108489082979039,0.13761916803081053,0.04549540246444289,0,0.996253419231684,0.973793478292916,0.44212058440237306,0.8061473423453095,rel0p1837_fy0p9108_p0p1376_q0p0455_fl0p0000_fs0p9963_mu0p9738_j0p4421_c0p8061
3930,0.05723148336619302,0.9138287663380802,0.19358496469364503,0.19871662520573008,0,0.9751155040868511,0.8569884293073509,0.021784050381649284,0.9486986641960871,rel0p0572_fy0p9138_p0p1936_q0p1987_fl0p0000_fs0p9751_mu0p8570_j0p0218_c0p9487
3931,0.03503610319194407,0.3726237809022144,0.07441930172613823,0.18964150059385693,0,0.9467589018524765,0.8400747864270117,0.8970906596987508,0.8945582395334681,rel0p0350_fy0p3726_p0p0744_q0p1896_fl0p0000_fs0p9468_mu0p8401_j0p8971_c0p8946
3932,0.091135423479137,0.21424623725816608,0.06703011992437766,0.19126074689589442,0,0.8768004418077041,0.9187164398793597,0.09525736061146017,0.9927910875235544,rel0p0911_fy0p2142_p0p0670_q0p1913_fl0p0000_fs0p8768_mu0p9187_j0p0953_c0p9928
3933,0.11307735591068514,0.32005466809842736,0.04325379516047892,0.1867379247787269,0,0.9118635130871786,0.8176201500625956,0.6624984447577502,0.8180888630184578,rel0p1131_fy0p3201_p0p0433_q0p1867_fl0p0000_fs0p9119_mu0p8176_j0p6625_c0p8181
3934,0.13285567095132453,0.8794522753583827,0.029525640542106702,0.03036857134394813,0,0.9479286890143948,0.8801916869903542,0.5895346672102343,0.9021090233521257,rel0p1329_fy0p8795_p0p0295_q0p0304_fl0p0000_fs0p9479_mu0p8802_j0p5895_c0p9021
3935,0.15873079131481216,0.9632304469616153,0.07590084124089685,0.13831060034764464,0,0.842726484310911,0.9611795001007337,0.7677897535389988,0.9839264637213433,rel0p1587_fy0p9632_p0p0759_q0p1383_fl0p0000_fs0p8427_mu0p9612_j0p7678_c0p9839
3936,0.16499006372266217,0.4724953968262114,0.1346189831360057,0.1629330173798511,0,0.862833007334075,0.8565692289274,0.5750362505205674,0.9901024125924334,rel0p1650_fy0p4725_p0p1346_q0p1629_fl0p0000_fs0p8628_mu0p8566_j0p5750_c0p9901
3937,0.17867374387798576,0.20662755293004215,0.12254217988132499,0.11335737355460879,0,0.8470820842512697,0.964414850485311,0.2849868355566636,0.8347239379272284,rel0p1787_fy0p2066_p0p1225_q0p1134_fl0p0000_fs0p8471_mu0p9644_j0p2850_c0p8347
3938,0.12063847299242253,0.5490529636007548,0.06840277985170483,0.16882819658117834,0,0.8236094992129831,0.9586161430740916,0.9643836489696987,0.8844376573358802,rel0p1206_fy0p5491_p0p0684_q0p1688_fl0p0000_fs0p8236_mu0p9586_j0p9644_c0p8844
3939,0.19478271240408884,0.9911848179030791,0.1950910814892175,0.13380979227396658,0,0.8918214043169888,0.9919193118642643,0.006071322430763393,0.8924387890402554,rel0p1948_fy0p9912_p0p1951_q0p1338_fl0p0000_fs0p8918_mu0p9919_j0p0061_c0p8924
3940,0.0954413544912096,0.9043603634312936,0.15017863494161052,0.16330776230057237,0,0.9602172192998976,0.8877862881682628,0.6709128501857631,0.8521134469828988,rel0p0954_fy0p9044_p0p1502_q0p1633_fl0p0000_fs0p9602_mu0p8878_j0p6709_c0p8521
3941,0.11076002972819726,0.6204610010074079,0.03565279801069759,0.04665192504829727,0,0.9576891263094871,0.9821696576178819,0.11045593255602289,0.9679068373343023,rel0p1108_fy0p6205_p0p0357_q0p0467_fl0p0000_fs0p9577_mu0p9822_j0p1105_c0p9679
3942,0.15268098449509382,0.3781546567090042,0.10287367074253505,0.1910289671604196,0,0.8743948446097505,0.8690943308499735,0.2641615343782585,0.8699241350499913,rel0p1527_fy0p3782_p0p1029_q0p1910_fl0p0000_fs0p8744_mu0p8691_j0p2642_c0p8699
3943,0.06718220423100027,0.7235629413386249,0.10776468688983937,0.009629612922123634,0,0.9352847229777184,0.9741879247747828,0.2834947498272173,0.9002094775607856,rel0p0672_fy0p7236_p0p1078_q0p0096_fl0p0000_fs0p9353_mu0p9742_j0p2835_c0p9002
3944,0.036784303480697327,0.2429179145850055,0.0520199403478345,0.09718788624782582,0,0.8080446328752907,0.8408776430999767,0.2780461149958894,0.8470413424641918,rel0p0368_fy0p2429_p0p0520_q0p0972_fl0p0000_fs0p8080_mu0p8409_j0p2780_c0p8470
3945,0.04265589926824719,0.38575970156893136,0.18345100508218168,0.15743638371303678,0,0.9402690013563401,0.9134971644932078,0.6258274396498688,0.8669599973573862,rel0p0427_fy0p3858_p0p1835_q0p1574_fl0p0000_fs0p9403_mu0p9135_j0p6258_c0p8670
3946,0.1742964201226791,0.8914602776806615,0.04924319462265819,0.15171547515248882,0,0.8859561605352723,0.8380732595120185,0.19200626879921184,0.9097642690696893,rel0p1743_fy0p8915_p0p0492_q0p1517_fl0p0000_fs0p8860_mu0p8381_j0p1920_c0p9098
3947,0.19501162682946632,0.35190461555063723,0.15981048373720144,0.02311351248627063,0,0.8211949371408346,0.9432844987108,0.35659319030859044,0.9332434085703967,rel0p1950_fy0p3519_p0p1598_q0p0231_fl0p0000_fs0p8212_mu0p9433_j0p3566_c0p9332
3948,0.1177791148094139,0.9770697314550356,0.047212053524744696,0.1441063433378702,0,0.8916489800353814,0.8964702568870876,0.18943424053385388,0.8274707910244353,rel0p1178_fy0p9771_p0p0472_q0p1441_fl0p0000_fs0p8916_mu0p8965_j0p1894_c0p8275
3949,0.1750979599464643,0.7012978657748736,0.040200423378539275,0.18388973196473904,0,0.9851587172952807,0.8740924610612308,0.016460813661827705,0.8966036343853409,rel0p1751_fy0p7013_p0p0402_q0p1839_fl0p0000_fs0p9852_mu0p8741_j0p0165_c0p8966
3950,0.11580082842388563,0.2644723330005631,0.11828244894416538,0.002358389162989333,0,0.9799955449763453,0.8504872775945813,0.6285379177016206,0.8496324408450071,rel0p1158_fy0p2645_p0p1183_q0p0024_fl0p0000_fs0p9800_mu0p8505_j0p6285_c0p8496
3951,0.14907018489621698,0.6000741703266278,0.1482457631887682,0.0703434124087263,0,0.9868063490771921,0.9376174401715351,0.880415336956596,0.8618112800451275,rel0p1491_fy0p6001_p0p1482_q0p0703_fl0p0000_fs0p9868_mu0p9376_j0p8804_c0p8618
3952,0.026566794175897725,0.6889855540588312,0.13682586879696232,0.022723471622397195,0,0.971764030893771,0.8673396897826438,0.8494970354940277,0.8183698726190115,rel0p0266_fy0p6890_p0p1368_q0p0227_fl0p0000_fs0p9718_mu0p8673_j0p8495_c0p8184
3953,0.042254966217465,0.48870411675442016,0.17051719600135928,0.15598329303900246,0,0.9217412417232898,0.8830891886666185,0.024505461997212843,0.9700291900211993,rel0p0423_fy0p4887_p0p1705_q0p1560_fl0p0000_fs0p9217_mu0p8831_j0p0245_c0p9700
3954,0.16871231082949556,0.9248560513217934,0.18926821534759367,0.067081212118119,0,0.8558202860766649,0.9616617936633387,0.8858779404792702,0.8293582317545545,rel0p1687_fy0p9249_p0p1893_q0p0671_fl0p0000_fs0p8558_mu0p9617_j0p8859_c0p8294
3955,0.06073205266299239,0.2893478760974668,0.139526525783306,0.1919433628769126,0,0.8372857580805617,0.8584538281793334,0.742471465373109,0.8627870350494609,rel0p0607_fy0p2893_p0p1395_q0p1919_fl0p0000_fs0p8373_mu0p8585_j0p7425_c0p8628
3956,0.07999321906167897,0.5034668576048501,0.17166336418008432,0.058910281415786594,0,0.8020403237859254,0.819376227852339,0.2550018085419899,0.8292197007913422,rel0p0800_fy0p5035_p0p1717_q0p0589_fl0p0000_fs0p8020_mu0p8194_j0p2550_c0p8292
3957,0.18871568767001412,0.6062618562291004,0.16906853155236226,0.04216520273210947,0,0.8069774731479445,0.8875566382218106,0.5940304478032049,0.9272892625452858,rel0p1887_fy0p6063_p0p1691_q0p0422_fl0p0000_fs0p8070_mu0p8876_j0p5940_c0p9273
3958,0.18792490324584046,0.7082335478930175,0.024503248414075935,0.17075015716591851,0,0.8206395203765482,0.9027425173164905,0.6926853288608138,0.9254477915589092,rel0p1879_fy0p7082_p0p0245_q0p1708_fl0p0000_fs0p8206_mu0p9027_j0p6927_c0p9254
3959,0.04283340997168981,0.7451543936236948,0.13894705142283345,0.18095097572124563,0,0.9648045600039465,0.9528350965293544,0.7995712671252433,0.8046261672112206,rel0p0428_fy0p7452_p0p1389_q0p1810_fl0p0000_fs0p9648_mu0p9528_j0p7996_c0p8046
3960,0.18435899438467762,0.46567466126037765,0.19603361455633772,0.1434170692024054,0,0.8634143830707064,0.893792643983746,0.7804780574891717,0.9841922624098836,rel0p1844_fy0p4657_p0p1960_q0p1434_fl0p0000_fs0p8634_mu0p8938_j0p7805_c0p9842
3961,0.04766382359309308,0.6573715618170612,0.18008259648578706,0.022447469766400757,0,0.9257759567680489,0.8632937308448693,0.9597716908740346,0.8533471442584833,rel0p0477_fy0p6574_p0p1801_q0p0224_fl0p0000_fs0p9258_mu0p8633_j0p9598_c0p8533
3962,0.08063813021574308,0.761902289484758,0.1213905507081654,0.19743354759345763,0,0.8768892596809333,0.9134214685248724,0.9920976674465463,0.862725815216396,rel0p0806_fy0p7619_p0p1214_q0p1974_fl0p0000_fs0p8769_mu0p9134_j0p9921_c0p8627
3963,0.19807327023115034,0.2535197563957982,0.17133640303898603,0.15676020914862865,0,0.9367914133304405,0.9416519372421737,0.19291324935678858,0.8205685132411961,rel0p1981_fy0p2535_p0p1713_q0p1568_fl0p0000_fs0p9368_mu0p9417_j0p1929_c0p8206
3964,0.09497620661773229,0.9493538319640606,0.0155290926303342,0.012514661053209567,0,0.8133358356529474,0.9007429567978391,0.3741550765027292,0.9750014507942972,rel0p0950_fy0p9494_p0p0155_q0p0125_fl0p0000_fs0p8133_mu0p9007_j0p3742_c0p9750
3965,0.13014468845850066,0.9874093987609074,0.08798319892161527,0.08084062947462313,0,0.9266664448006591,0.9602135119716264,0.7991685780639295,0.8776711852189014,rel0p1301_fy0p9874_p0p0880_q0p0808_fl0p0000_fs0p9267_mu0p9602_j0p7992_c0p8777
3966,0.10391017040825962,0.7888084231818839,0.15920013117965312,0.02341206130200997,0,0.8730885490307864,0.8487036661430821,0.5713877112641931,0.9307149262701859,rel0p1039_fy0p7888_p0p1592_q0p0234_fl0p0000_fs0p8731_mu0p8487_j0p5714_c0p9307
3967,0.11813004419828556,0.8567380285860413,0.14417097062250134,0.1175737875396479,0,0.983208338217563,0.9114535457879585,0.0490662856901763,0.887235808420824,rel0p1181_fy0p8567_p0p1442_q0p1176_fl0p0000_fs0p9832_mu0p9115_j0p0491_c0p8872
3968,0.193666744021517,0.9306994418895058,0.19332000321738887,0.09954554353615269,0,0.960539913138682,0.9000962194615556,0.34175173441588413,0.9242721045114007,rel0p1937_fy0p9307_p0p1933_q0p0995_fl0p0000_fs0p9605_mu0p9001_j0p3418_c0p9243
3969,0.04631657397344965,0.5028073395336792,0.15835881115955303,0.19645720241901932,0,0.9860478462314047,0.823966353707607,0.890299411682738,0.8390665304070571,rel0p0463_fy0p5028_p0p1584_q0p1965_fl0p0000_fs0p9860_mu0p8240_j0p8903_c0p8391
3970,0.01697995015082136,0.5124468438851834,0.12127818411768415,0.025277372668497267,0,0.802329544398808,0.9260020936627965,0.170583941348386,0.8021418533131993,rel0p0170_fy0p5124_p0p1213_q0p0253_fl0p0000_fs0p8023_mu0p9260_j0p1706_c0p8021
3971,0.0906597975637014,0.48723509279252963,0.05764646780730225,0.06700204571228474,0,0.9346532988265669,0.8453433152400889,0.12908237351460847,0.8518618520554947,rel0p0907_fy0p4872_p0p0576_q0p0670_fl0p0000_fs0p9347_mu0p8453_j0p1291_c0p8519
3972,0.044685843495138225,0.8144311502349377,0.04421929883734789,0.1866802693002159,0,0.8269477312889509,0.8456889240587038,0.7146103477042401,0.9760148336787895,rel0p0447_fy0p8144_p0p0442_q0p1867_fl0p0000_fs0p8269_mu0p8457_j0p7146_c0p9760
3973,0.07539845797757176,0.6280410238071719,0.04497776273032185,0.13748458991555498,0,0.9016497135102935,0.8062193023353862,0.7741127580364002,0.8295777521366068,rel0p0754_fy0p6280_p0p0450_q0p1375_fl0p0000_fs0p9016_mu0p8062_j0p7741_c0p8296
3974,0.1714279697831243,0.6318003029577808,0.1477736420044815,0.13379218093735631,0,0.8071197091285606,0.8772143655613903,0.6152698487175629,0.9969861205240246,rel0p1714_fy0p6318_p0p1478_q0p1338_fl0p0000_fs0p8071_mu0p8772_j0p6153_c0p9970
3975,0.11189033981055463,0.5295933310301975,0.10158364423594438,0.14612469346456697,0,0.9570261667266535,0.8449963512437652,0.4374009530438343,0.9471469925384876,rel0p1119_fy0p5296_p0p1016_q0p1461_fl0p0000_fs0p9570_mu0p8450_j0p4374_c0p9471
3976,0.019247716744854815,0.31564943894704806,0.041410642359019256,0.07089117230780423,0,0.8825972584901238,0.9417281714985799,0.7069453980353195,0.8931490391962928,rel0p0192_fy0p3156_p0p0414_q0p0709_fl0p0000_fs0p8826_mu0p9417_j0p7069_c0p8931
3977,0.03561618813413172,0.610681502012685,0.1828552901411336,0.16280783931473272,0,0.9697443592186132,0.9572878549434757,0.6700222761464771,0.9579277602773113,rel0p0356_fy0p6107_p0p1829_q0p1628_fl0p0000_fs0p9697_mu0p9573_j0p6700_c0p9579
3978,0.031059031943732406,0.5689753029248863,0.18784527297278866,0.1292324825474294,0,0.9911593369648279,0.8947050691324845,0.40557709991766605,0.9368469822299481,rel0p0311_fy0p5690_p0p1878_q0p1292_fl0p0000_fs0p9912_mu0p8947_j0p4056_c0p9368
3979,0.064948713165113,0.9438321156275273,0.17346966849924067,0.1737071450831741,0,0.88118089118056,0.9566097252412373,0.511084141023131,0.9132718607326411,rel0p0649_fy0p9438_p0p1735_q0p1737_fl0p0000_fs0p8812_mu0p9566_j0p5111_c0p9133
3980,0.14266267268121827,0.7809641125906819,0.1816260048929509,0.11138517883997877,0,0.9034894087864273,0.8137334023445566,0.873051488813106,0.8356077923876886,rel0p1427_fy0p7810_p0p1816_q0p1114_fl0p0000_fs0p9035_mu0p8137_j0p8731_c0p8356
3981,0.17082045625968767,0.3405186685026065,0.07355820780672599,0.12076772968575358,0,0.8872669691318413,0.9006067703075801,0.5009935597402276,0.8515231497983402,rel0p1708_fy0p3405_p0p0736_q0p1208_fl0p0000_fs0p8873_mu0p9006_j0p5010_c0p8515
3982,0.1366532779931885,0.8563625443538838,0.12693017633448356,0.0900775057803141,0,0.9899972432997077,0.8050744571956154,0.0963232366088545,0.8404068032330974,rel0p1367_fy0p8564_p0p1269_q0p0901_fl0p0000_fs0p9900_mu0p8051_j0p0963_c0p8404
3983,0.16670384668280955,0.5274262003834732,0.061991540377847855,0.036699550673579794,0,0.8620347718253686,0.8500620710971906,0.30782677494788074,0.9001914783231308,rel0p1667_fy0p5274_p0p0620_q0p0367_fl0p0000_fs0p8620_mu0p8501_j0p3078_c0p9002
3984,0.04044405812449986,0.7046100793223828,0.16131884236506655,0.1701246341988398,0,0.8346272817003914,0.8910372319154395,0.9192183905494167,0.8569013118459099,rel0p0404_fy0p7046_p0p1613_q0p1701_fl0p0000_fs0p8346_mu0p8910_j0p9192_c0p8569
3985,0.0677880425785596,0.8956507553418913,0.1881244601158472,0.07952091471949593,0,0.8542492294458114,0.873917380130142,0.8993962152844993,0.8925289941809513,rel0p0678_fy0p8957_p0p1881_q0p0795_fl0p0000_fs0p8542_mu0p8739_j0p8994_c0p8925
3986,0.1661095475837954,0.7667730871097371,0.002998682352700271,0.014595550976986997,0,0.8458918902117712,0.8210609133587499,0.14696831007401925,0.8727361435658765,rel0p1661_fy0p7668_p0p0030_q0p0146_fl0p0000_fs0p8459_mu0p8211_j0p1470_c0p8727
3987,0.06384144629966514,0.37138077824946497,0.10753684524954298,0.05402287769085728,0,0.8922146578017529,0.9734648477082094,0.18372497413940728,0.9205771946364548,rel0p0638_fy0p3714_p0p1075_q0p0540_fl0p0000_fs0p8922_mu0p9735_j0p1837_c0p9206
3988,0.05191292428368167,0.4121504127870873,0.06500357053609565,0.043422216581744146,0,0.8545979325848213,0.8679816643225635,0.2614256249267375,0.9874562997671683,rel0p0519_fy0p4122_p0p0650_q0p0434_fl0p0000_fs0p8546_mu0p8680_j0p2614_c0p9875
3989,0.19858214492098591,0.21780382564570755,0.18848455853590743,0.04783409558962565,0,0.9160909309315821,0.8562831310260064,0.8066770833582617,0.8072606125085987,rel0p1986_fy0p2178_p0p1885_q0p0478_fl0p0000_fs0p9161_mu0p8563_j0p8067_c0p8073
3990,0.10914638979205442,0.6506858633925765,0.08926776359914802,0.16360224834557624,0,0.8274823298393656,0.8931992374887411,0.7261014916657005,0.8560821008239128,rel0p1091_fy0p6507_p0p0893_q0p1636_fl0p0000_fs0p8275_mu0p8932_j0p7261_c0p8561
3991,0.0483320864228732,0.75625753996633,0.06162288198439404,0.1372852365274774,0,0.9969443505464215,0.9950028694446758,0.9728785334508866,0.9560197104369942,rel0p0483_fy0p7563_p0p0616_q0p1373_fl0p0000_fs0p9969_mu0p9950_j0p9729_c0p9560
3992,0.10864179276113933,0.26705748134495694,0.0191003550047474,0.082153776388173,0,0.8275601689749211,0.9618676756058401,0.19831304786414838,0.9197018958685081,rel0p1086_fy0p2671_p0p0191_q0p0822_fl0p0000_fs0p8276_mu0p9619_j0p1983_c0p9197
3993,0.07716376404480915,0.2516992577651143,0.079102945017186,0.0060561309592565525,0,0.8883677191890776,0.9215695371297887,0.6859701734771021,0.8069266997208819,rel0p0772_fy0p2517_p0p0791_q0p0061_fl0p0000_fs0p8884_mu0p9216_j0p6860_c0p8069
3994,0.10739627235267171,0.28671563956065105,0.005322934733019211,0.17509087514332497,0,0.9632468265442085,0.9450680639770255,0.5674855785049499,0.9003300870691706,rel0p1074_fy0p2867_p0p0053_q0p1751_fl0p0000_fs0p9632_mu0p9451_j0p5675_c0p9003
3995,0.1456954410373345,0.6608305964398384,0.10160834588786588,0.17860206888103392,0,0.9489141512210295,0.9824039240736095,0.030449939899425953,0.9911074039539741,rel0p1457_fy0p6608_p0p1016_q0p1786_fl0p0000_fs0p9489_mu0p9824_j0p0304_c0p9911
3996,0.18099232511028346,0.5684663225183078,0.12030638727101031,0.1536682127521327,0,0.9086944470431889,0.8761988788755937,0.7207088598271133,0.9152667839608108,rel0p1810_fy0p5685_p0p1203_q0p1537_fl0p0000_fs0p9087_mu0p8762_j0p7207_c0p9153
3997,0.1387407476251037,0.2212486269044131,0.186305238329079,0.1531270885473257,0,0.8480009954358219,0.864836291044713,0.29910451952880246,0.9084174927796145,rel0p1387_fy0p2212_p0p1863_q0p1531_fl0p0000_fs0p8480_mu0p8648_j0p2991_c0p9084
3998,0.17060079971300254,0.9103460967767611,0.17082071008475033,0.16152952866750303,0,0.8730020167357382,0.8146272097649938,0.8119687984261894,0.9203490887561906,rel0p1706_fy0p9103_p0p1708_q0p1615_fl0p0000_fs0p8730_mu0p8146_j0p8120_c0p9203
3999,0.02116012796003232,0.39201052426701416,0.18278116316002793,0.0371386051157536,0,0.8841448299860768,0.8057637177316239,0.7393550834779861,0.8102262359945942,rel0p0212_fy0p3920_p0p1828_q0p0371_fl0p0000_fs0p8841_mu0p8058_j0p7394_c0p8102
4000,0.07188331520391977,0.9986640522581525,0.07162570833860431,0.03385743004721124,0,0.8761090755379107,0.8404421844473529,0.8316730261115823,0.8807043063821178,rel0p0719_fy0p9987_p0p0716_q0p0339_fl0p0000_fs0p8761_mu0p8404_j0p8317_c0p8807
4001,0.16775464827038628,0.7023099606395886,0.12003230300960131,0.031702454294445924,0,0.944161694178409,0.8395922245439096,0.9163388009045739,0.8151837941142778,rel0p1678_fy0p7023_p0p1200_q0p0317_fl0p0000_fs0p9442_mu0p8396_j0p9163_c0p8152
4002,0.15962178470770597,0.8528698535986989,0.06087970576536842,0.14687724834099877,0,0.8362205882660673,0.9076539745827206,0.7021503058166243,0.9941502125996817,rel0p1596_fy0p8529_p0p0609_q0p1469_fl0p0000_fs0p8362_mu0p9077_j0p7022_c0p9942
4003,0.08584249169251625,0.7557641636461019,0.06389049983638338,0.035954051139699295,0,0.9526537613147776,0.9896527786496467,0.30702260375004264,0.8041192624627567,rel0p0858_fy0p7558_p0p0639_q0p0360_fl0p0000_fs0p9527_mu0p9897_j0p3070_c0p8041
4004,0.10159860917748627,0.8629265458976478,0.14278572860592975,0.1235135238575982,0,0.8184875088454131,0.8187769485823345,0.4782297885131557,0.8601969953821926,rel0p1016_fy0p8629_p0p1428_q0p1235_fl0p0000_fs0p8185_mu0p8188_j0p4782_c0p8602
4005,0.05791629030784057,0.7720238925737328,0.002286126404497773,0.18285004171219188,0,0.9439410808357364,0.8419991502862237,0.7267962328806985,0.9285925129719451,rel0p0579_fy0p7720_p0p0023_q0p1829_fl0p0000_fs0p9439_mu0p8420_j0p7268_c0p9286
4006,0.07600898341725347,0.5214946469237283,0.14788474085236433,0.15691897718819325,0,0.8449534477894195,0.8197167953862576,0.26698479710980316,0.8671441168967682,rel0p0760_fy0p5215_p0p1479_q0p1569_fl0p0000_fs0p8450_mu0p8197_j0p2670_c0p8671
4007,0.17943838319909947,0.9084413296901808,0.10331259047944566,0.018668592306589706,0,0.8303785343663954,0.9905034837103495,0.2573719251237111,0.8034416293433309,rel0p1794_fy0p9084_p0p1033_q0p0187_fl0p0000_fs0p8304_mu0p9905_j0p2574_c0p8034
4008,0.04512463898101542,0.21086764130555094,0.15154481649108698,0.11290588189830537,0,0.9817392487391084,0.9004214480347419,0.0811328312453581,0.9081286776999058,rel0p0451_fy0p2109_p0p1515_q0p1129_fl0p0000_fs0p9817_mu0p9004_j0p0811_c0p9081
4009,0.025271162343078062,0.20935904829606414,0.10421771563008893,0.08049614573573229,0,0.9032660022531869,0.9542820287340321,0.9992947153807152,0.8733926051548356,rel0p0253_fy0p2094_p0p1042_q0p0805_fl0p0000_fs0p9033_mu0p9543_j0p9993_c0p8734
4010,0.01384025777899893,0.7854963225235232,0.08952692748173606,0.1507069402862713,0,0.9731076683871588,0.9634153439972689,0.7358935703670141,0.8786327956104139,rel0p0138_fy0p7855_p0p0895_q0p1507_fl0p0000_fs0p9731_mu0p9634_j0p7359_c0p8786
4011,0.15310177875078657,0.3017058673024364,0.1211635515701538,0.03332891783914995,0,0.9441933892850345,0.9607830776393647,0.9015800653421553,0.949518725629244,rel0p1531_fy0p3017_p0p1212_q0p0333_fl0p0000_fs0p9442_mu0p9608_j0p9016_c0p9495
4012,0.114362354625741,0.33450239012312144,0.18702722387440504,0.07199526635100134,0,0.8691506640059176,0.8971538463378558,0.9070366560100811,0.8824840763204684,rel0p1144_fy0p3345_p0p1870_q0p0720_fl0p0000_fs0p8692_mu0p8972_j0p9070_c0p8825
4013,0.07779083163308817,0.7101013130868972,0.04974261752037797,0.12667626890230924,0,0.8650367269191984,0.834540119535653,0.16104053099744486,0.9586709693115391,rel0p0778_fy0p7101_p0p0497_q0p1267_fl0p0000_fs0p8650_mu0p8345_j0p1610_c0p9587
4014,0.1191284885764909,0.6768316363655403,0.028630816624313594,0.02151089303198736,0,0.9881901655485341,0.9985335207283543,0.21757734592955094,0.9488997232277552,rel0p1191_fy0p6768_p0p0286_q0p0215_fl0p0000_fs0p9882_mu0p9985_j0p2176_c0p9489
4015,0.0646265596905162,0.6453460467051528,0.19502251031973866,0.03330541277333628,0,0.970310541786654,0.9126976243249653,0.01452962162939366,0.8758882541216025,rel0p0646_fy0p6453_p0p1950_q0p0333_fl0p0000_fs0p9703_mu0p9127_j0p0145_c0p8759
4016,0.19417469178528224,0.3356646760421619,0.07434800204430707,0.14158682990591506,0,0.8814405526342942,0.959565928287101,0.42729049963075666,0.9703131623041257,rel0p1942_fy0p3357_p0p0743_q0p1416_fl0p0000_fs0p8814_mu0p9596_j0p4273_c0p9703
4017,0.19870035400979105,0.3091004338851199,0.007181746401768179,0.13784305020554924,0,0.8210782525314717,0.8776320828818484,0.17081021440308541,0.9241122803884418,rel0p1987_fy0p3091_p0p0072_q0p1378_fl0p0000_fs0p8211_mu0p8776_j0p1708_c0p9241
4018,0.10798974907015356,0.277365296465531,0.013465972177810035,0.07667065392796882,0,0.8895533148284676,0.8242689306666888,0.26678527725839524,0.8275821888736357,rel0p1080_fy0p2774_p0p0135_q0p0767_fl0p0000_fs0p8896_mu0p8243_j0p2668_c0p8276
